Institution,Subject,Name,Type,Number,Section,Instructor,Date
UMass,ACCOUNTG,Cost Acctg (colloq),COL,H331,1,Orhan Akisik,W 5:30PM 6:20PM
UMass,ACCOUNTG,Individual Taxation (HnrsInd),IND,HI371,1,Sean Wandrei,1:00AM 1:00AM
UMass,AEROSPAC,Air Force Heritage & Values I,LEC,111,1,,TU 2:30PM 3:20PM
UMass,AEROSPAC,Air Force Heritage & Values I,LAB,111,01LL,,TU 4:00PM 6:00PM
UMass,AEROSPAC,S-AdvancedPhysicalConditioning,SEM,191A,1,,TU TH 6:30AM 7:30AM
UMass,AEROSPAC,Honors Independent Study,IND,196ISH,1,,1:00AM 1:00AM
UMass,AEROSPAC,Team&Leadership Fundamentals I,LEC,223,1,David Lemery,TU 8:30AM 9:20AM
UMass,AEROSPAC,Team&Leadership Fundamentals I,LAB,223,01LL,,TU 4:00PM 6:00PM
UMass,AEROSPAC,Honors Independent Study,IND,296ISH,1,,1:00AM 1:00AM
UMass,AEROSPAC,LeadingPeople&EffectiveComm I,LEC,335,1,,F 9:00AM 12:00PM
UMass,AEROSPAC,LeadingPeople&EffectiveComm I,LAB,335,01LL,,TU 4:00PM 6:00PM
UMass,AEROSPAC,Honors Independent Study,IND,396ISH,1,,1:00AM 1:00AM
UMass,AEROSPAC,Practicum,PRA,398,1,,1:00AM 1:00AM
UMass,AEROSPAC,Natl Sec & Prep/Active Duty I,LEC,441,1,David Lemery,TH 8:30AM 11:30AM
UMass,AEROSPAC,Natl Sec & Prep/Active Duty I,LAB,441,01LL,,TU 4:00PM 6:00PM
UMass,AEROSPAC,Independent Study,IND,496,1,Christopher Carlisle,1:00AM 1:00AM
UMass,AEROSPAC,Honors Independent Study,IND,496ISH,1,,1:00AM 1:00AM
UMass,AEROSPAC,Honors Project,IND,499P,1,,1:00AM 1:00AM
UMass,AEROSPAC,Honors Thesis,IND,499T,1,,1:00AM 1:00AM
UMass,AEROSPAC,Honors Research,IND,499Y,1,,1:00AM 1:00AM
UMass,AFROAM,Introduction to Black Studies,LEC,101,1,Quaram Robinson,TU TH 2:30PM 3:45PM
UMass,AFROAM,Survey Of Afro-American Lit,LEC,117,1,Britt Rusert,M W 11:15AM 12:05PM
UMass,AFROAM,Survey Of Afro-American Lit,DIS,117,01AA,,F 10:10AM 11:00AM
UMass,AFROAM,Survey Of Afro-American Lit,DIS,117,01AB,,F 11:15AM 12:05PM
UMass,AFROAM,African-Amer History 1619-1860,LEC,132,1,Anne Kerth,M W 2:30PM 3:20PM
UMass,AFROAM,African-Amer History 1619-1860,DIS,132,01AA,,F 1:25PM 2:15PM
UMass,AFROAM,African-Amer History 1619-1860,DIS,132,01AB,,F 2:30PM 3:20PM
UMass,AFROAM,African-Amer History 1619-1860,DIS,132,01AC,,F 1:25PM 2:15PM
UMass,AFROAM,African-Amer History 1619-1860,DIS,132,01AD,,F 2:30PM 3:20PM
UMass,AFROAM,Literature & Culture,LEC,151,1,James Smethurst,M W 12:20PM 1:10PM
UMass,AFROAM,Literature & Culture,DIS,151,01AA,,F 12:20PM 1:10PM
UMass,AFROAM,Literature & Culture,DIS,151,01AB,,F 1:25PM 2:15PM
UMass,AFROAM,Literature & Culture,DIS,151,01AC,,F 12:20PM 1:10PM
UMass,AFROAM,Literature & Culture,DIS,151,01AD,,F 1:25PM 2:15PM
UMass,AFROAM,Literature & Culture,LEC,151,2,Olivia Ekeh,M W F 11:15AM 12:05PM
UMass,AFROAM,Grassroot Exp Amer Lfe & Cul I,LEC,170,1,Kiara Hill,TU TH 11:30AM 12:45PM
UMass,AFROAM,Grassroot Exp Amer Lfe & Cul I,LEC,170,2,Christopher Martin,TU TH 1:00PM 2:15PM
UMass,AFROAM,S-Freshmen Survival Techniques,LEC,192F,1,Doris Clemmons,TH 5:30PM 6:45PM
UMass,AFROAM,Independent Study,IND,196,1,Stephanie Shonekan,1:00AM 1:00AM
UMass,AFROAM,Hnr Indstu In Afroam,IND,196ISH,1,Stephanie Shonekan,1:00AM 1:00AM
UMass,AFROAM,"ST-TastHny:BlkFilm/50's,Part 1",LEC,197A,1,John Bracey,TH 6:00PM 8:30PM
UMass,AFROAM,Lit. Harlem Renaissance,LEC,234,1,Steven Tracy,TU TH 10:00AM 11:15AM
UMass,AFROAM,Hist of  the Civil Rights Mvmt,LEC,236,1,Traci Parker,M W 11:15AM 12:05PM
UMass,AFROAM,Hist of  the Civil Rights Mvmt,DIS,236,01AA,,F 11:15AM 12:05PM
UMass,AFROAM,Hist of  the Civil Rights Mvmt,DIS,236,01AB,,F 12:20PM 1:10PM
UMass,AFROAM,Hist of  the Civil Rights Mvmt,DIS,236,01AC,,F 11:15AM 12:05PM
UMass,AFROAM,Hist of  the Civil Rights Mvmt,DIS,236,01AD,,F 12:20PM 1:10PM
UMass,AFROAM,Hist of  the Civil Rights Mvmt,DIS,236,01AE,,F 11:15AM 12:05PM
UMass,AFROAM,Hist of  the Civil Rights Mvmt,DIS,236,01AF,,F 12:20PM 1:10PM
UMass,AFROAM,The Slave Narrative,LEC,245,1,A-Yemisi Jimoh,TU 4:00PM 6:30PM
UMass,AFROAM,African American Short Stories,SEM,250,1,A-Yemisi Jimoh,TH 4:00PM 6:30PM
UMass,AFROAM,Intro to Global Black Studies,LEC,290G,1,Amilcar Shabazz,TU TH 11:30AM 12:45PM
UMass,AFROAM,Independent Study,IND,296,1,Stephanie Shonekan,1:00AM 1:00AM
UMass,AFROAM,Hnrs Indstu Afroam,IND,296ISH,1,Stephanie Shonekan,1:00AM 1:00AM
UMass,AFROAM,ST-Black Workers in the U.S.,LEC,297B,1,John Bracey,W 6:00PM 8:30PM
UMass,AFROAM,Composition:Style&Organization,SEM,365,1,Toussaint Losier,TU TH 10:00AM 11:15AM
UMass,AFROAM,"S-Black Love, Sex, Marriage/US",SEM,391K,1,Traci Parker,M W 2:30PM 3:45PM
UMass,AFROAM,"S-AfroAm Lit, Music, Life",SEM,391L,1,Stephanie Shonekan,TU TH 1:00PM 2:15PM
UMass,AFROAM,S-Peer Leadership&Facilitation,LEC,395G,1,Doris Clemmons,TU 5:30PM 6:45PM
UMass,AFROAM,S-Peer Leadership&Facilitation,DIS,395G,01AA,Doris Clemmons,TH 5:30PM 6:45PM
UMass,AFROAM,Independent Study,IND,396,1,Stephanie Shonekan,1:00AM 1:00AM
UMass,AFROAM,Hnr Indstu In Afroam,IND,396ISH,1,Stephanie Shonekan,1:00AM 1:00AM
UMass,AFROAM,ST- Black Presence at UMass,LEC,397N,1,John Bracey,TU TH 4:00PM 5:15PM
UMass,AFROAM,DuBois Senior Seminar,LEC,494DI,1,Britt Rusert,M W 1:25PM 2:15PM
UMass,AFROAM,Independent Study,IND,496,1,Britt Rusert,1:00AM 1:00AM
UMass,AFROAM,Practicum,PRA,498Y,1,Stephanie Shonekan,1:00AM 1:00AM
UMass,AFROAM,Honors Project,IND,499P,1,Stephanie Shonekan,1:00AM 1:00AM
UMass,AFROAM,Honors Thesis,IND,499T,1,Stephanie Shonekan,1:00AM 1:00AM
UMass,AFROAM,Honors Research,IND,499Y,1,Stephanie Shonekan,1:00AM 1:00AM
UMass,AFROAM,S-Black Radical Thought,SEM,591B,1,Amilcar Shabazz,TU 1:00PM 3:30PM
UMass,AFROAM,S-HistoriographicalMthdAfro-Am,SEM,691C,1,Anne Kerth,TU 4:00PM 6:30PM
UMass,AFROAM,S-AfrDiaspora:Intro/Cncpt&Hist,SEM,692Q,1,Agustin Lao-Montes,M 4:00PM 6:30PM
UMass,AFROAM,S- Rise of the Carceral State,SEM,693B,1,Toussaint Losier,TH 1:00PM 3:30PM
UMass,AFROAM,Independent Study,IND,696,1,James Smethurst,1:00AM 1:00AM
UMass,AFROAM,IS-Qualifying Examination,IND,696A,1,James Smethurst,1:00AM 1:00AM
UMass,AFROAM,Independent Study,IND,696B,1,,1:00AM 1:00AM
UMass,AFROAM,Major Work inAfro-Am Studies I,SEM,701,1,James Smethurst;John Bracey;Steven Tracy;Toussaint Losier;A-Yemisi Jimoh;Stephanie Shonekan;Amilcar Shabazz;Anne Kerth;Traci Parker,M W 2:30PM 5:00PM
UMass,AFROAM,SpecTopics Afro-Am Lit&Culture,LEC,753,1,Steven Tracy,TU 1:00PM 3:30PM
UMass,AFROAM,Independent Study,IND,796,1,James Smethurst,1:00AM 1:00AM
UMass,AFROAM,Hist/CivilRightsMvmt (HnrsInd),IND,HI236,1,Traci Parker,1:00AM 1:00AM
UMass,ANIMLSCI,Introduction to Animal Science,LEC,101,1,Katherine Beltaire,TU TH 10:00AM 11:15AM
UMass,ANIMLSCI,Introduction to Animal Science,LAB,101,01LL,,TU 1:25PM 4:25PM
UMass,ANIMLSCI,Introduction to Animal Science,LAB,101,01LM,,W 1:25PM 4:25PM
UMass,ANIMLSCI,Introduction to Animal Science,LAB,101,01LN,,TH 1:25PM 4:25PM
UMass,ANIMLSCI,Introduction to Animal Science,LAB,101,01LQ,,F 1:25PM 4:25PM
UMass,ANIMLSCI,Intro to Vet Tech,LEC,105,1,Amy Rubin,TU TH 8:00AM 9:15AM
UMass,ANIMLSCI,Intro/Vet Tech lab,LAB,105L,1,Amy Rubin,TU 9:30AM 11:15AM
UMass,ANIMLSCI,Intro/Vet Tech lab,LAB,105L,2,Amy Rubin,TH 9:30AM 11:15AM
UMass,ANIMLSCI,Intro/Vet Tech lab,LAB,105L,3,Annmarie Morawiak,12:00AM 12:00AM
UMass,ANIMLSCI,FYS - RAP - First Year Seminar,SEM,191ANS,1,Cassandra Uricchio,W 11:15AM 12:05PM
UMass,ANIMLSCI,FYS - RAP - First Year Seminar,SEM,191ANS,2,Susan Marston,F 11:15AM 12:05PM
UMass,ANIMLSCI,Hnr Indstu In An Sci,IND,196ISH,1,,1:00AM 1:00AM
UMass,ANIMLSCI,Phys&Anat/Dmstc Anml,LEC,220,1,Helene Cousin,TU TH 11:30AM 12:45PM
UMass,ANIMLSCI,Phys&Anat/Dmstc Anml,LAB,220,01LL,,M 11:15AM 1:10PM
UMass,ANIMLSCI,Phys&Anat/Dmstc Anml,LAB,220,01LM,,M 1:25PM 3:20PM
UMass,ANIMLSCI,Phys&Anat/Dmstc Anml,LAB,220,01LN,,W 11:15AM 1:10PM
UMass,ANIMLSCI,Phys&Anat/Dmstc Anml,LAB,220,01LQ,,W 1:25PM 3:20PM
UMass,ANIMLSCI,Phys&Anat/Dmstc Anml,LAB,220,01LR,,W 3:50PM 5:45PM
UMass,ANIMLSCI,Phys&Anat/Dmstc Anml,LAB,220,01LS,,M 3:50PM 5:45PM
UMass,ANIMLSCI,Dorset Sheep Management I,LEC,231,1,Alice Newth,TU 4:00PM 6:00PM
UMass,ANIMLSCI,Belted Galloway Mgmt I,LEC,232,1,Katherine Beltaire,M 4:00PM 6:00PM
UMass,ANIMLSCI,Boer Goat Management,LEC,233,1,Meghan Gennings,M 4:00PM 6:00PM
UMass,ANIMLSCI,Poultry Management I,LEC,234,1,Helene Cousin,TU 4:00PM 6:00PM
UMass,ANIMLSCI,Equine Management I,LEC,236,1,Cassandra Uricchio,M 4:00PM 6:00PM
UMass,ANIMLSCI,Animal Care & Welfare,LEC,260,1,Susan Marston,M W F 10:10AM 11:00AM
UMass,ANIMLSCI,Animal Care & Welfare,DIS,260,01AA,,M 9:05AM 9:55AM
UMass,ANIMLSCI,Animal Care & Welfare,DIS,260,01AB,,W 8:00AM 8:50AM
UMass,ANIMLSCI,Animal Care & Welfare,DIS,260,01AC,,F 9:05AM 9:55AM
UMass,ANIMLSCI,Biotech Reserch-Cell & Molec I,LAB,291C,1,,12:00AM 12:00AM
UMass,ANIMLSCI,Biotech Resrch-Animal Models I,LAB,291M,1,,12:00AM 12:00AM
UMass,ANIMLSCI,Independent Study,IND,296,1,,1:00AM 1:00AM
UMass,ANIMLSCI,Hnrs Indstu An Sci,IND,296ISH,1,,1:00AM 1:00AM
UMass,ANIMLSCI,P-Intro to Teaching in ANSCI,PRA,296T,1,,1:00AM 1:00AM
UMass,ANIMLSCI,ST-Dairy Calf Mgmt (Fall),LEC,297DC,1,Mark Huyler,1:00AM 1:00AM
UMass,ANIMLSCI,ST- Anatomy Lab for Vet Techs,LAB,297V,1,Jennifer Herndon,TU 8:00AM 9:50AM
UMass,ANIMLSCI,Practicum,PRA,298,1,Janice Telfer,1:00AM 1:00AM
UMass,ANIMLSCI,Equine Behavior & Learning,LAB,301,1,Jillianne Smith,TU TH 1:00PM 2:15PM
UMass,ANIMLSCI,Genetics,LEC,311,1,Kimberly Tremblay,M W F 9:05AM 9:55AM
UMass,ANIMLSCI,"Equine, Cattle Animl Nutrition",LEC,333,1,Cassandra Uricchio,TU TH 10:00AM 11:15AM
UMass,ANIMLSCI,"Equine, Cattle Animl Nutrition",LAB,333,01LL,,W 1:25PM 3:45PM
UMass,ANIMLSCI,Fundmentl Vet & Biomedical Lab,LAB,365,1,Lisa Minter,TU 1:00PM 4:00PM
UMass,ANIMLSCI,Fundmentl Vet & Biomedical Lab,LAB,365,2,Lisa Minter,TH 1:00PM 4:00PM
UMass,ANIMLSCI,Veterinary Microbiology Lab,LAB,366,1,Karen Dunphy,TU 8:30AM 11:15AM
UMass,ANIMLSCI,Veterinary Microbiology Lab,LAB,366,2,Karen Dunphy,TH 8:30AM 11:15AM
UMass,ANIMLSCI,Equine Diseases,LEC,373,1,Carlos Gradil,TU TH 8:30AM 9:45AM
UMass,ANIMLSCI,Veterinary Oncology Lab,LAB,386,2,Kathleen Arcaro,TH 8:30AM 11:15AM
UMass,ANIMLSCI,Veterinary Oncology Lab,LAB,386,3,Kathleen Arcaro,W 1:00PM 3:45PM
UMass,ANIMLSCI,Biotech Resrch-Cell & Molec II,LAB,391C,1,Kimberly Tremblay,12:00AM 12:00AM
UMass,ANIMLSCI,Biotech Rsrch-Animal Models II,LAB,391M,1,Kimberly Tremblay,12:00AM 12:00AM
UMass,ANIMLSCI,Independent Study,IND,396,1,,12:00AM 12:00AM
UMass,ANIMLSCI,Hnrs Indstu An Sci,IND,396ISH,1,,1:00AM 1:00AM
UMass,ANIMLSCI,P-Intermed Teaching in ANSCI,PRA,396T,1,,1:00AM 1:00AM
UMass,ANIMLSCI,ST-VeterinaryMedicalTerminolgy,SEM,397E,1,Janice Telfer,TH 4:00PM 5:00PM
UMass,ANIMLSCI,ST-Vet Micro Essential Skills,LEC,397K,1,Karen Dunphy,12:00AM 12:00AM
UMass,ANIMLSCI,Practicum,PRA,398,1,,1:00AM 1:00AM
UMass,ANIMLSCI,P- Service Dog Training,PRA,398D,1,Janice Telfer,12:00AM 12:00AM
UMass,ANIMLSCI,P- Equine Enterprise I,PRA,398S,1,Jillianne Smith,W 12:00AM 12:00AM
UMass,ANIMLSCI,Managmnt of the Equine Athlete,LEC,401,1,Jillianne Smith,M W F 11:15AM 12:05PM
UMass,ANIMLSCI,Clinical Nursing,LEC,415,1,Sarah Lefebvre,TU TH 11:30AM 12:45PM
UMass,ANIMLSCI,Clinical Nursing Lab,LAB,415L,1,Amy Rubin;Annmarie Morawiak,W 11:15AM 1:05PM
UMass,ANIMLSCI,Advanced Animal Nutrition,LEC,432,1,Mark Huyler,M W F 11:15AM 12:05PM
UMass,ANIMLSCI,Veterinary Pharmacology,LEC,435,1,Jennifer Herndon,TU TH 2:30PM 3:45PM
UMass,ANIMLSCI,Research Animal Mgt,LEC,455,1,Maria Gracia Gervasi,M W F 10:10AM 11:00AM
UMass,ANIMLSCI,Research Animal Mgt,LAB,455,99LL,,TU 8:30AM 11:15AM
UMass,ANIMLSCI,Research Animal Mgt,LAB,455,99LM,,TH 8:30AM 11:15AM
UMass,ANIMLSCI,Infection & Immunity,LEC,472,1,Cynthia Baldwin,TU TH 11:30AM 12:45PM
UMass,ANIMLSCI,Veterinary Pathology,LEC,475,1,Alioune Gueye,M W F 8:00AM 8:50AM
UMass,ANIMLSCI,Biotech Rsrch-Cell & Molec III,LAB,491C,1,,12:00AM 12:00AM
UMass,ANIMLSCI,Biotech Rsrch-Animl Models III,LAB,491M,1,,12:00AM 12:00AM
UMass,ANIMLSCI,Problem-BasedLrng/AdvAnimlHlth,LEC,494PI,1,Katherine Beltaire,TH 1:00PM 4:00PM
UMass,ANIMLSCI,Independent Study,IND,496,1,,1:00AM 1:00AM
UMass,ANIMLSCI,Hnrs Indstu An Sci,IND,496ISH,1,,1:00AM 1:00AM
UMass,ANIMLSCI,P- Advanced Teaching in ANSCI,PRA,496T,1,,1:00AM 1:00AM
UMass,ANIMLSCI,ST- Clinical Animal Behavior,LEC,497V,1,Sarah Lefebvre,TU TH 10:00AM 11:15AM
UMass,ANIMLSCI,Practicum,PRA,498,1,,1:00AM 1:00AM
UMass,ANIMLSCI,P-Veterinary Tech Internships,PRA,498V,1,Janice Telfer,12:00AM 12:00AM
UMass,ANIMLSCI,Honors Project,IND,499P,1,,1:00AM 1:00AM
UMass,ANIMLSCI,Honors Thesis,IND,499T,1,,1:00AM 1:00AM
UMass,ANIMLSCI,Honors Research,IND,499Y,1,,1:00AM 1:00AM
UMass,ANIMLSCI,"Cancer Biology, Hons",LEC,581H,1,Leonid Pobezinsky;D Jerry,TU TH 1:00PM 2:15PM
UMass,ANIMLSCI,Independent Study,IND,596,1,,1:00AM 1:00AM
UMass,ANIMLSCI,Independent Study,IND,696,1,,1:00AM 1:00AM
UMass,ANIMLSCI,ST-Carcinogenesis,LEC,697C,1,Leonid Pobezinsky;D Jerry,TU TH 1:00PM 2:15PM
UMass,ANIMLSCI,ST-Cancer and Chemoprevention,LEC,697G,1,Sallie Schneider,F 4:00PM 5:00PM
UMass,ANIMLSCI,ST-Special Topcs in Toxicology,LEC,697I,1,John Clark,F 1:00AM 1:00AM
UMass,ANIMLSCI,ST- The 10-Minute Talk,LEC,697S,1,Jesse Mager,TH 5:30PM 6:45PM
UMass,ANIMLSCI,Seminar Animal Biotech&Biomed,SEM,792,1,,W 4:00PM 5:15PM
UMass,ANIMLSCI,Sem-J Club Immunology,SEM,794A,1,Leonid Pobezinsky,F 12:20PM 1:30PM
UMass,ANIMLSCI,"JournalClub in Cells,Genes&Dev",SEM,795A,1,,TH 12:20PM 1:30PM
UMass,ANIMLSCI,Independent Study,IND,796,1,Cynthia Baldwin,1:00AM 1:00AM
UMass,ANIMLSCI,ST- Frontiers in Biotechnology,LEC,797T,1,Barbara Osborne,TU TH 5:30PM 6:45PM
UMass,ANIMLSCI,Animal Care & Welfare colloq,COL,H260,1,Susan Marston,F 12:20PM 1:10PM
UMass,ANIMLSCI,BasicAnimlNutr&Feeding colloq,COL,H332,1,Mark Huyler,F 2:30PM 3:20PM
UMass,ANTHRO,Human Nature,LEC,100,2,Andrew Zamora,TU TH 2:30PM 3:45PM
UMass,ANTHRO,Human Origins and Variation,LEC,103,1,Lynnette Sievert,M W 10:10AM 11:00AM
UMass,ANTHRO,Human Origins and Variation,DIS,103,01AA,,TH 1:00PM 1:50PM
UMass,ANTHRO,Human Origins and Variation,DIS,103,01AB,,TH 11:30AM 12:20PM
UMass,ANTHRO,Human Origins and Variation,DIS,103,01AD,,TH 2:30PM 3:20PM
UMass,ANTHRO,Human Origins and Variation,DIS,103,01AE,,TH 4:00PM 4:50PM
UMass,ANTHRO,Human Origins and Variation,DIS,103,01AF,,TH 5:30PM 6:20PM
UMass,ANTHRO,Human Origins and Variation,DIS,103,01AJ,,F 9:05AM 9:55AM
UMass,ANTHRO,Human Origins and Variation,DIS,103,01AK,,F 10:10AM 11:00AM
UMass,ANTHRO,Human Origins and Variation,DIS,103,01BA,,F 11:15AM 12:05PM
UMass,ANTHRO,Human Origins and Variation,DIS,103,01BB,,F 12:20PM 1:10PM
UMass,ANTHRO,"Culture, Society and People",LEC,104,1,Boone Shear,M W 9:05AM 9:55AM
UMass,ANTHRO,"Culture, Society and People",DIS,104,01AA,,TH 8:30AM 9:20AM
UMass,ANTHRO,"Culture, Society and People",DIS,104,01AB,,TH 10:00AM 10:50AM
UMass,ANTHRO,"Culture, Society and People",DIS,104,01AC,,TH 11:30AM 12:20PM
UMass,ANTHRO,"Culture, Society and People",DIS,104,01AD,,TH 2:30PM 3:20PM
UMass,ANTHRO,"Culture, Society and People",DIS,104,01AE,,TH 1:00PM 1:50PM
UMass,ANTHRO,"Culture, Society and People",DIS,104,01AF,,F 9:05AM 9:55AM
UMass,ANTHRO,"Culture, Society and People",DIS,104,01AG,,F 10:10AM 11:00AM
UMass,ANTHRO,"Culture, Society and People",DIS,104,01AJ,,F 11:15AM 12:05PM
UMass,ANTHRO,"Culture, Society and People",DIS,104,01AK,,F 12:20PM 1:10PM
UMass,ANTHRO,"Culture, Society and People",DIS,104,01BA,,W 2:30PM 3:20PM
UMass,ANTHRO,"Culture, Society and People",DIS,104,01BB,,W 4:00PM 4:50PM
UMass,ANTHRO,"Culture, Society and People",DIS,104,01BC,,W 5:30PM 6:20PM
UMass,ANTHRO,"Culture, Society and People",LEC,104,2,Ella Johnson,TU TH 10:00AM 11:15AM
UMass,ANTHRO,"Language,Culture&Communication",LEC,105,1,Lynnette Arnold,M W 10:10AM 11:00AM
UMass,ANTHRO,"Language,Culture&Communication",DIS,105,01AA,,TH 10:00AM 10:50AM
UMass,ANTHRO,"Language,Culture&Communication",DIS,105,01AB,,TH 11:30AM 12:20PM
UMass,ANTHRO,"Language,Culture&Communication",DIS,105,01AC,,TH 2:30PM 3:20PM
UMass,ANTHRO,"Language,Culture&Communication",DIS,105,01AD,,F 10:10AM 11:00AM
